# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  5 09:21:17 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name	hostname	sy_snum	sy_pnum	discoverymethod	pl_orbper	pl_orbpererr1	pl_orbpererr2	pl_orbperlim	pl_rade	pl_radeerr1	pl_radeerr2	pl_radelim	pl_bmasse	pl_bmasseerr1	pl_bmasseerr2	pl_bmasselim	pl_eqt	pl_eqterr1	pl_eqterr2	pl_eqtlim	sy_dist	sy_disterr1	sy_disterr2
WASP-161 b	WASP-161	1	1	Transit	5.40604250	0.00000480	-0.00000480	0	12.812	0.729	-0.650	0	791.39670	66.74430	-66.74430	0	1557	34	-29	0	343.0800000	4.1420000	-4.0460000
WASP-162 b	WASP-162	1	1	Transit	9.62468000	0.00001000	-0.00001000	0	11.209	0.560	-0.560	0	1652.71600	63.56600	-63.56600	0	910	20	-20	0	310.8410000	4.1220000	-4.0170000
WASP-163 b	WASP-163	1	1	Transit	1.60968840	0.00000150	-0.00000150	0	13.473	1.087	-1.087	0	594.34210	66.74430	-66.74430	0	1638	68	-68	0	261.3860000	3.6630000	-3.5640000
WASP-164 b	WASP-164	1	1	Transit	1.77712550	0.00000280	-0.00000280	0	12.644	0.460	-0.482	0	676.97790	38.13960	-41.31790	0	1610	58	-53	0	327.5060000	4.0120000	-3.9180000
WASP-165 b	WASP-165	1	1	Transit	3.46550900	0.00002300	-0.00002300	0	14.123	2.130	-1.906	0	209.13214	30.82951	-29.24036	0	1624	93	-89	0	602.2360000	28.6380000	-26.1940000
WASP-166 b	WASP-166	1	1	Transit	5.44354000	0.00000400	-0.00000400	0	7.062	0.336	-0.336	0	32.10083	1.58915	-1.58915	0	1270	30	-30	0	114.1730000	0.5910000	-0.5860000
WASP-167 b	WASP-167	1	1	Transit	2.02195960	0.00000060	-0.00000060	0	17.710	0.560	-0.560	0	2542.64000			1	2329	64	-64	0	423.5520000	10.9100000	-10.3850000
WASP-168 b	WASP-168	2	1	Transit	4.15365800	0.00000300	-0.00000300	0	16.814	5.605	-3.363	0	133.48860	12.71320	-12.71320	0	1340	40	-40	0	303.9410000	1.9110000	-1.8880000
WASP-169 b	WASP-169	1	1	Transit	5.61141180	0.00000920	-0.00000920	0	14.617	1.681	-0.818	0	178.30263	19.38763	-19.38763	0	1604	74	-42	0	627.0660000	14.1590000	-13.5590000
WASP-17 b	WASP-17	1	1	Transit	3.73543000	0.00000800	-0.00000800	0	20.961	2.690	-2.690	0	247.90740	73.10090	-73.10090	0	1755	28	-28	0	405.9080000	8.7790000	-8.4210000
WASP-170 b	WASP-170	1	1	Transit	2.34478022	0.00000360	-0.00000360	0	12.285	0.953	-0.953	0	508.52800	63.56600	-63.56600	0	1422	42	-42	0	305.6030000	3.7100000	-3.6230000
WASP-171 b	WASP-171	1	1	Transit	3.81862440	0.00000380	-0.00000380	0	10.985	0.785	-0.448	0	344.52772	29.87602	-29.87602	0	1642	51	-35	0	757.8400000	19.7610000	-18.7980000
WASP-172 b	WASP-172	1	1	Transit	5.47743300	0.00000700	-0.00000700	0	17.598	1.121	-1.121	0	149.38010	31.78300	-31.78300	0	1740	60	-60	0	538.1100000	15.2690000	-14.4630000
WASP-173 A b	WASP-173 A	2	1	Transit	1.38665318	0.00000027	-0.00000027	0	13.451	0.673	-0.673	0	1172.79270	57.20940	-57.20940	0	1880	55	-55	0	232.9800000	1.7900000	-1.7630000
WASP-174 b	WASP-174	1	1	Transit	4.23370050	0.00000180	-0.00000180	0	16.107	0.560	-0.560	0	104.88337	28.92239	-28.92239	0	1528	17	-17	0	410.1490000	10.3760000	-9.8840000
WASP-175 b	WASP-175	1	1	Transit	3.06529070	0.00000110	-0.00000160	0	13.540	0.908	-0.908	0	314.65170	41.31790	-41.31790	0	1571	49	-49	0	539.3600000	11.9420000	-11.4440000
WASP-176 b	WASP-176	1	1	Transit	3.89905200	0.00000500	-0.00000500	0	16.870	0.560	-0.504	0	271.74465	22.88376	-21.93027	0	1721	28	-21	0	568.4200000	11.9300000	-11.4580000
WASP-177 b	WASP-177	1	1	Transit	3.07172200	0.00000100	-0.00000100	0	17.710	7.398	-4.035	0	161.45764	12.07754	-12.07754	0	1142	32	-32	0	176.8180000	2.4280000	-2.3640000
WASP-178 b	WASP-178	1	1	Transit	3.34482850	0.00000120	-0.00000120	0	20.288	1.009	-1.009	0	527.59780	38.13960	-38.13960	0	2470	60	-60	0	427.6780000	11.3500000	-10.7860000
WASP-18 b	WASP-18	2	2	Transit	0.94145223	0.00000024	-0.00000024	0	13.899	0.886	-0.886	0	3241.84975	111.23994	-111.23994	0	2429	77	-70	0	123.4830000	0.3710000	-0.3690000
WASP-18 c	WASP-18	2	2	Transit Timing Variations	2.15580000	0.00640000	-0.00640000	0	8.580			0	55.20000	12.30000	-12.30000	0					123.4830000	0.3710000	-0.3690000
WASP-180 A b	WASP-180 A	2	1	Transit	3.40926400	0.00000100	-0.00000100	0	13.899	0.448	-0.448	0	286.04700	31.78300	-31.78300	0	1540	40	-40	0	253.9850000	3.4040000	-3.3160000
WASP-181 b	WASP-181	1	1	Transit	4.51950640	0.00000340	-0.00000340	0	13.271	0.796	-0.661	0	95.03117	10.80622	-10.80622	0	1186	32	-26	0	437.4950000	7.9640000	-7.6890000
WASP-182 b	WASP-182	1	1	Transit	3.37698480	0.00000240	-0.00000240	0	9.528	0.336	-0.336	0	47.03884	3.49613	-3.49613	0	1479	34	-34	0	327.6020000	4.5980000	-4.4740000
WASP-183 b	WASP-183	1	1	Transit	4.11177710	0.00000510	-0.00000510	0	16.477	10.536	-3.699	0	159.55066	14.93801	-14.93801	0	1111	30	-30	0	325.3770000	3.9790000	-3.8850000
WASP-184 b	WASP-184	1	1	Transit	5.18170000	0.00001000	-0.00001000	0	14.908	1.009	-1.009	0	181.16310	31.78300	-31.78300	0	1480	50	-50	0	663.2310000	16.9650000	-16.1520000
WASP-185 b	WASP-185	1	1	Transit	9.38755000	0.00002000	-0.00002000	0	14.011	0.897	-0.897	0	311.47340	19.06980	-19.06980	0	1160	35	-35	0	279.3500000	3.4390000	-3.3580000
WASP-186 b	WASP-186	1	1	Transit	5.02679900	0.00001200	-0.00001400	0	12.442	0.336	-0.336	0	1341.24260	57.20940	-57.20940	0	1378			0	278.5140000	3.3870000	-3.3070000
WASP-187 b	WASP-187	1	1	Transit	5.14787800	0.00000500	-0.00000900	0	18.383	0.560	-0.560	0	254.26400	28.60470	-28.60470	0	1760			0	371.4140000	6.2710000	-6.0700000
WASP-189 b	WASP-189	1	1	Transit	2.72403300			0	18.147	0.235	-0.235	0	632.47853	50.85255	-44.49598	0	3353	27	-34	0	99.7310000	0.7540000	-0.7432000
WASP-19 b	WASP-19	1	1	Transit	0.78883852	0.00000075	-0.00000082	0	15.861	0.493	-0.538	0	366.77398	24.79062	-25.42627	0	2113	29	-29	0	268.3250000	1.7200000	-1.6980000
WASP-190 b	WASP-190	1	1	Transit	5.36775300	0.00000400	-0.00000400	0	12.890	1.009	-1.009	0	317.83000	31.78300	-31.78300	0	1500	50	-50	0	542.2510000	10.1310000	-9.7730000
WASP-192 b	WASP-192	1	1	Transit	2.87867650	0.00000280	-0.00000280	0	13.787	0.897	-0.897	0	731.00900	50.85280	-50.85280	0	1620	60	-60	0	508.8850000	16.6460000	-15.6410000
WASP-193 b	WASP-193	1	1	Transit	6.24633450	0.00000030	-0.00000030	0	16.410	0.661	-0.639	0	44.17815	9.21702	-9.21702	0	1254	31	-31	0	362.0870000	5.3840000	-5.2320000
WASP-2 b	WASP-2	2	1	Transit	2.15217500	0.00001200	-0.00001100	0	12.117	0.460	-0.448	0	295.89973	19.06980	-18.43414	0	1311	52	-50	0	153.2420000	1.6400000	-1.6050000
WASP-20 b	WASP-20	2	1	Transit	4.89962840	0.00000330	-0.00000330	0	16.388	0.661	-0.661	0	98.84100	5.40300	-5.40300	0	1379	31	-31	0	211.8770000		
WASP-21 b	WASP-21	1	1	Transit	4.32248200	0.00001900	-0.00002400	0	11.990	0.560	-0.560	0	95.34500	3.49600	-3.49600	0	1340	32	-32	0	258.4260000	2.9070000	-2.8450000
WASP-22 b	WASP-22	1	1	Transit	3.53269000	0.00001000	-0.00001000	0	13.787	1.569	-1.569	0	212.94610	60.38770	-60.38770	0	1502	20	-20	0	317.6520000	5.6380000	-5.4470000
WASP-23 b	WASP-23	1	1	Transit	2.94442560	0.00000110	-0.00000130	0	10.783	0.527	-0.628	0	280.95000	27.96800	-31.46400	0	1077			0	207.4900000	1.0310000	-1.0220000
WASP-24 b	WASP-24	3	1	Transit	2.34121000	0.00000200	-0.00000200	0	15.468	1.793	-1.793	0	394.10920	92.17070	-92.17070	0	1772	29	-29	0	322.1140000	4.4980000	-4.3780000
WASP-25 b	WASP-25	1	1	Transit	3.76483000	0.00000500	-0.00000500	0	11.994	1.121	-1.121	0	139.84520	31.78300	-31.78300	0	1210	14	-14	0	211.4160000	1.4680000	-1.4470000
WASP-26 b	WASP-26	2	1	Transit	2.75660000	0.00001000	-0.00001000	0	13.563	1.681	-1.681	0	270.15550	73.10090	-73.10090	0	1650	24	-24	0	252.7590000	4.7610000	-4.5910000
WASP-28 b	WASP-28	1	1	Transit	3.40883495	0.00000015	-0.00000015	0	13.664	0.314	-0.314	0	282.54945	18.43405	-18.43405	0	1456	40	-40	0	348.4940000	5.6540000	-5.4790000
WASP-29 b	WASP-29	1	1	Transit	3.92273000	0.00000400	-0.00000400	0	8.631	0.785	-0.785	0	73.10090	15.89150	-15.89150	0	970	32	-31	0	87.5953000	0.3117000	-0.3095000
WASP-3 b	WASP-3	3	1	Transit	1.84683000	0.00000200	-0.00000200	0	15.917	1.906	-1.906	0	772.32690	168.44990	-168.44990	0	2020	35	-35	0	231.1610000	1.6480000	-1.6250000
WASP-31 b	WASP-31	1	1	Transit	3.40590960	0.00000500	-0.00000500	0	17.363	0.560	-0.560	0	151.91600	9.21700	-9.21700	0	1424			0	383.8290000	6.4370000	-6.2310000
WASP-32 b	WASP-32	1	1	Transit	2.71866000	0.00000200	-0.00000200	0	10.761	1.681	-1.681	0	835.89290	260.62060	-260.62060	0	1388			0	275.9940000	3.3440000	-3.2670000
WASP-33 b	WASP-33	2	1	Transit	1.21987000	0.00000100	-0.00000100	0	17.856	0.829	-0.829	0	665.21819	44.17837	-44.17837	0	2782	41	-41	0	121.9440000	0.9980000	-0.9830000
WASP-34 b	WASP-34	1	1	Transit	4.31768000	0.00000500	-0.00000500	0	11.209	0.897	-0.897	0	177.98480	54.03110	-54.03110	0	1250	30	-30	0	132.0960000	0.8570000	-0.8460000
WASP-35 b	WASP-35	1	1	Transit	3.16158000	0.00000200	-0.00000200	0	14.572	0.785	-0.785	0	225.65930	31.78300	-31.78300	0	1338			0	202.2180000	1.6980000	-1.6690000
WASP-36 b	WASP-36	2	1	Transit	1.53736596	0.00000024	-0.00000024	0	14.874	0.235	-0.235	0	750.39663	22.24810	-22.24810	0	1733	19	-19	0	386.3460000	5.2610000	-5.1230000
WASP-37 b	WASP-37	1	1	Transit	3.57746900	0.00001100	-0.00001100	0	13.002	0.785	-0.673	0	572.07000	54.02900	-54.02900	0	1232			0	392.7910000	7.8220000	-7.5260000
WASP-38 b	WASP-38	1	1	Transit	6.87188000	0.00001000	-0.00001000	0	13.787	0.673	-0.673	0	1093.33520	114.41880	-114.41880	0	1250			0	136.2400000	0.8070000	-0.7980000
WASP-39 b	WASP-39	1	1	Transit	4.05528420	0.00000350	-0.00000350	0	14.930	0.381	-0.347	0	88.98900	9.53500	-9.53500	0	1166	14	-14	0	213.9820000	1.7600000	-1.7310000
WASP-4 b	WASP-4	1	1	Transit	1.33823147	0.00000002	-0.00000002	0	14.807	0.437	-0.437	0	376.94638	28.60470	-31.14734	0	1673	17	-17	0	267.2060000	3.7710000	-3.6700000
WASP-41 b	WASP-41	1	2	Transit	3.05240000	0.00000100	-0.00000100	0	12.330	0.560	-0.560	0	270.15550	34.96130	-34.96130	0	1244	10	-10	0	163.3710000	1.0670000	-1.0520000
WASP-41 c	WASP-41	1	2	Radial Velocity	421.00000000	2.00000000	-2.00000000	0	13.100			0	1010.69940	63.56600	-63.56600	0	241	2	-2	0	163.3710000	1.0670000	-1.0520000
WASP-42 b	WASP-42	1	1	Transit	4.98168190	0.00000110	-0.00000110	0	12.576	0.437	-0.437	0	167.49641	8.89924	-8.89924	0	1021	19	-19	0	177.2910000	1.3200000	-1.3010000
WASP-43 b	WASP-43	1	1	Transit	0.81347500	0.00000100	-0.00000100	0	10.424	0.785	-1.009	0	565.71400	31.78200	-31.78200	0	1427	8	-8	0	86.7467000	0.3281000	-0.3257000
WASP-44 b	WASP-44	1	1	Transit	2.42380400	0.00000800	-0.00000800	0	12.330	0.908	-0.852	0	276.51210	20.02329	-19.70546	0	1337	43	-42	0	364.5120000	5.6560000	-5.4900000
WASP-45 b	WASP-45	2	1	Transit	3.12608900	0.00000300	-0.00000300	0	10.604	0.650	-0.572	0	306.38812	18.43414	-17.79848	0	1153	50	-50	0	211.1960000	1.7660000	-1.7370000
WASP-46 b	WASP-46	1	1	Transit	1.43036763	0.00000093	-0.00000093	0	13.159	0.415	-0.415	0	607.05530	41.31790	-41.31790	0	1636	44	-44	0	375.3100000	4.4620000	-4.3600000
WASP-47 b	WASP-47	1	4	Transit	4.15915100	0.00000040	-0.00000040	0	12.860	0.100	-0.100	0	374.00000	17.00000	-16.00000	0	1275	23	-23	0	264.7800000	4.8880000	-4.7160000
WASP-47 c	WASP-47	1	4	Radial Velocity	589.57000000	0.02000000	-0.02000000	0					447.00000	18.00000	-22.00000	-1	247	5	-5	0	264.7800000	4.8880000	-4.7160000
WASP-47 d	WASP-47	1	4	Transit	9.03050100	0.00001300	-0.00001300	0	3.650	0.030	-0.030	0	15.50000	0.70000	-0.90000	0					264.7800000	4.8880000	-4.7160000
WASP-47 e	WASP-47	1	4	Transit	0.78961000	0.00003000	-0.00003000	0	1.830	0.020	-0.020	0	9.00000	0.60000	-0.40000	0					264.7800000	4.8880000	-4.7160000
WASP-48 b	WASP-48	1	1	Transit	2.14363000	0.00000300	-0.00000300	0	16.814	2.242	-2.242	0	254.26400	73.10090	-73.10090	0	2035	52	-52	0	454.1440000	4.4650000	-4.3810000
WASP-49 b	WASP-49	2	1	Transit	2.78174000	0.00000600	-0.00000600	0	12.442	1.233	-1.233	0	117.59710	25.42640	-25.42640	0	1400	80	-80	0	194.5530000	1.2030000	-1.1890000
WASP-5 b	WASP-5	1	1	Transit	1.62842790	0.00000220	-0.00000490	0	12.184	0.762	-0.796	0	502.15000	41.32000	-31.78000	0	1706	52	-48	0	309.1370000	3.4140000	-3.3410000
WASP-50 b	WASP-50	1	1	Transit	1.95510000	0.00000500	-0.00000500	0	13.070	0.482	-0.482	0	466.82870	29.24036	-29.24036	0	1395	33	-33	0	184.8480000	1.8790000	-1.8410000
WASP-52 b	WASP-52	1	1	Transit	1.74977980	0.00000120	-0.00000120	0	14.240	0.340	-0.340	0	146.20000	6.36000	-6.36000	0	1315	35	-35	0	174.8180000	1.3430000	-1.3230000
WASP-53 b	WASP-53	1	2	Transit	3.30984430	0.00000200	-0.00000200	0	12.038	0.415	-0.415	0	677.61356	29.24036	-29.87602	0	1053	16	-16	0	201.3380000	1.3800000	-1.3620000
WASP-53 c	WASP-53	1	2	Radial Velocity	2840.00000000	170.00000000	-130.00000000	-1					5196.52050	270.15550	-260.62060	-1					201.3380000	1.3800000	-1.3620000
WASP-54 b	WASP-54	2	1	Transit	3.69364000	0.00000600	-0.00000600	0	17.710	1.906	-1.906	0	187.51970	44.49620	-44.49620	0	1759	46	-46	0	251.3030000	4.4780000	-4.3270000
WASP-55 b	WASP-55	2	1	Transit	4.46563000	0.00000400	-0.00000400	0	14.908	1.457	-1.457	0	193.87630	41.31790	-41.31790	0	1300	15	-13	0	297.4620000	3.9590000	-3.8580000
WASP-56 b	WASP-56	2	1	Transit	4.61710000	0.00000300	-0.00000300	0	10.536	1.009	-1.009	0	143.02350	28.60470	-28.60470	0	1216	25	-24	0	321.0840000	5.4000000	-5.2280000
WASP-57 b	WASP-57	1	1	Transit	2.83891856	0.00000081	-0.00000081	0	11.769	0.594	-0.594	0	204.68252	19.70546	-19.70546	0	1338	29	-29	0	398.2760000	5.8200000	-5.6570000
WASP-58 b	WASP-58	2	1	Transit	5.01718000	0.00001100	-0.00001100	0	16.029	1.569	-1.569	0	308.29510	88.99240	-88.99240	0	1270	80	-80	0	290.4040000	1.8300000	-1.8080000
WASP-59 b	WASP-59	1	1	Transit	7.91958500	0.00001000	-0.00001000	0	8.687	0.762	-0.762	0	274.27600	14.30200	-14.30200	0	670	35	-35	0	115.9360000	0.5740000	-0.5680000
WASP-6 b	WASP-6	1	1	Transit	3.36101000	0.00000280	-0.00000280	0	11.545	1.121	-1.121	0	117.59710	25.42640	-25.42640	0	1184	16	-16	0	197.1190000	1.6320000	-1.6070000
WASP-60 b	WASP-60	1	1	Transit	4.30500000	0.00000600	-0.00000600	0	9.864	1.345	-1.345	0	174.80650	60.38770	-60.38770	0	1479	35	-35	0	431.0520000	7.5540000	-7.3030000
WASP-61 b	WASP-61	1	1	Transit	3.85590000	0.00000300	-0.00000300	0	15.805	2.466	-2.466	0	851.78440	266.97720	-266.97720	0	1624	21	-15	0	488.6600000	5.5580000	-5.4360000
WASP-62 b	WASP-62	1	1	Transit	4.41195000	0.00000300	-0.00000300	0	14.796	0.897	-0.897	0	165.27160	25.42640	-25.42640	0	1475	25	-20	0	175.6310000	0.5900000	-0.5860000
WASP-63 b	WASP-63	1	1	Transit	4.37808000	0.00000600	-0.00000600	0	15.805	1.569	-1.569	0	117.59710	28.60470	-28.60470	0	1470			0	290.6840000	2.0340000	-2.0080000
WASP-64 b	WASP-64	2	1	Transit	1.57329180	0.00000150	-0.00000150	0	14.247	0.437	-0.437	0	403.94500	21.61200	-21.61200	0	1689	49	-49	0	369.9260000	3.0260000	-2.9790000
WASP-65 b	WASP-65	1	1	Transit	2.31142430	0.00000150	-0.00000150	0	12.464	0.661	-0.661	0	492.62000	50.85000	-50.85000	0	1480	10	-10	0	273.7030000	2.7330000	-2.6800000
WASP-66 b	WASP-66	1	1	Transit	4.08605000	0.00000700	-0.00000700	0	15.693	3.139	-3.139	0	746.90050	311.47340	-311.47340	0	1570			0	500.2580000	13.5090000	-12.8280000
WASP-67 b	WASP-67	1	1	Transit	4.61442000	0.00001000	-0.00001000	0	12.890	1.233	-1.233	0	136.66690	28.60470	-28.60470	0	1003	20	-20	0	189.4690000	1.5570000	-1.5330000
WASP-68 b	WASP-68	2	1	Transit	5.08430000	0.00001500	-0.00001500	0	14.796	1.569	-1.569	0	343.25640	79.45750	-79.45750	0	1490	44	-29	0	226.3990000	1.6210000	-1.5990000
WASP-69 b	WASP-69	1	1	Transit	3.86814000	0.00000200	-0.00000200	0	12.442	0.448	-0.448	0	92.17070	9.53490	-9.53490	0	963	18	-18	0	49.9605000	0.1320000	-0.1313000
WASP-7 b	WASP-7	1	1	Transit	4.95464160	0.00000350	-0.00000350	0	14.908	1.042	-1.042	0	305.11680	41.31790	-41.31790	0	1487	48	-48	0	162.3030000	1.2960000	-1.2760000
WASP-70 A b	WASP-70 A	2	1	Transit	3.71302030	0.00000470	-0.00000470	0	13.047	0.818	-1.143	0	187.51200	6.99200	-6.99200	0	1387	40	-40	0	222.3550000	2.8880000	-2.8160000
WASP-71 b	WASP-71	1	1	Transit	2.90367000	0.00000700	-0.00000700	0	13.227	1.345	-1.345	0	441.78370	104.88390	-104.88390	0	2049	73	-73	0	362.7150000	6.9800000	-6.7250000
WASP-72 b	WASP-72	1	1	Transit	2.21673000	0.00000200	-0.00000200	0	14.460	2.018	-2.018	0	731.00900	222.48100	-222.48100	0	2210	120	-130	0	434.7540000	8.5370000	-8.2210000
WASP-73 b	WASP-73	1	1	Transit	4.08722000	0.00022000	-0.00022000	0	15.917	2.466	-2.466	0	908.99380	292.40360	-292.40360	0	1790	75	-51	0	316.6780000	2.9930000	-2.9380000
WASP-74 b	WASP-74	1	1	Transit	2.13775000	0.00000100	-0.00000100	0	15.244	1.121	-1.121	0	228.83760	38.13960	-38.13960	0	1926	21	-21	0	149.2160000	1.1490000	-1.1320000
WASP-75 b	WASP-75	2	1	Transit	2.48419300	0.00000300	-0.00000300	0	14.235	0.538	-0.538	0	340.06000	15.89000	-15.89000	0	1710	20	-20	0	294.0010000	4.4120000	-4.2860000
WASP-76 b	WASP-76	2	1	Transit	1.80988198	0.00000064	-0.00000056	0	20.781	0.863	-0.852	0	284.13860	4.44960	-4.13177	0	2228	122	-122	0	194.4590000	6.2060000	-5.8390000
WASP-77 A b	WASP-77 A	2	1	Transit	1.36002854	0.00000062	-0.00000062	0	13.787	0.347	-0.325	0	529.81995	21.61233	-20.34102	0	1715	26	-25	0	105.1660000	1.2090000	-1.1820000
WASP-78 b	WASP-78	1	1	Transit	2.17518000	0.00000500	-0.00000500	0	21.633	5.044	-5.044	0	352.79130	171.62820	-171.62820	0	2470	54	-56	0	754.2580000	17.1020000	-16.3730000
WASP-79 b	WASP-79	1	1	Transit	3.66239200	0.00000400	-0.00000400	0	17.150	0.448	-0.448	0	270.15415	25.42627	-25.42627	0	1716	26	-24	0	246.6900000	1.8200000	-1.7940000
WASP-8 b	WASP-8	2	2	Transit	8.15872000	0.00001500	-0.00001500	0	12.666	0.560	-0.560	0	807.28820	104.88390	-104.88390	0	1059			0	89.9606000	0.3648000	-0.3618000
WASP-8 c	WASP-8	2	2	Radial Velocity	4323.00000000	740.00000000	-380.00000000	0	12.500			0	3003.37000	718.27000	-330.53000	0					89.9606000	0.3648000	-0.3618000
WASP-80 b	WASP-80	1	1	Transit	3.06785234	0.00000083	-0.00000079	0	11.198	0.336	-0.347	0	170.99254	11.12405	-11.44188	0	825	19	-19	0	49.7876000	0.1160500	-0.1160500
WASP-81 b	WASP-81	1	1	Transit	2.71647620	0.00000230	-0.00000230	0	16.018	0.572	-0.516	0	231.69807	11.44188	-11.12405	0	1623	38	-37	0	398.5050000	7.1320000	-6.8890000
WASP-82 b	WASP-82	1	1	Transit	2.70579000	0.00000200	-0.00000200	0	18.159	1.457	-1.457	0	371.86110	63.56600	-63.56600	0	2190	40	-40	0	275.6640000	3.1220000	-3.0550000
WASP-83 b	WASP-83	1	1	Transit	4.97125200	0.00001500	-0.00001500	0	11.657	0.897	-0.560	0	95.34900	9.53490	-9.53490	0	1120	30	-30	0	271.1030000	3.7160000	-3.6180000
WASP-84 b	WASP-84	1	2	Transit	8.52349648	0.00000060	-0.00000060	0	10.720	0.270	-0.270	0	220.00000	18.00000	-18.00000	0	732	12	-12	0	100.5880000	0.4890000	-0.4840000
WASP-84 c	WASP-84	1	2	Transit	1.44688490	0.00000220	-0.00000160	0	1.950	0.120	-0.120	0	15.20000	4.50000	-4.20000	0	1329	31	-30	0	100.5880000	0.4890000	-0.4840000
WASP-85 A b	WASP-85 A	2	1	Transit	2.65567770	0.00000044	-0.00000044	0	13.899	0.336	-0.336	0	402.05495	20.65895	-20.65895	0	1452	6	-6	0	141.8870000	1.2290000	-1.2080000
WASP-87 b	WASP-87	2	1	Transit	1.68279500	0.00000190	-0.00000190	0	15.524	0.673	-0.673	0	692.86940	47.67450	-47.67450	0	2050			0	298.3920000	3.6220000	-3.5360000
WASP-88 b	WASP-88	1	1	Transit	4.95400000	0.00001900	-0.00001900	0	16.365	2.354	-2.354	0	133.48860	44.49620	-44.49620	0	1772	54	-45	0	523.7560000	8.7920000	-8.5110000
WASP-89 b	WASP-89	1	1	Transit	3.35642270	0.00000250	-0.00000250	0	11.657	0.448	-0.448	0	1875.19700	127.13200	-127.13200	0	1120	20	-20	0	290.9460000	2.6920000	-2.6450000
WASP-90 b	WASP-90	1	1	Transit	3.91624300	0.00000300	-0.00000300	0	18.271	1.009	-1.009	0	200.23290	22.24810	-22.24810	0	1840	50	-50	0	466.4330000	19.9280000	-18.3840000
WASP-91 b	WASP-91	1	1	Transit	2.79858100	0.00000300	-0.00000300	0	11.545	0.448	-0.448	0	425.89220	25.42640	-25.42640	0	1160	30	-30	0	149.9420000	0.5190000	-0.5160000
WASP-92 b	WASP-92	1	1	Transit	2.17467420	0.00000160	-0.00000160	0	16.376	0.863	-0.863	0	255.85315	21.61244	-21.61244	0	1871	56	-56	0	575.8890000	6.5270000	-6.3850000
WASP-93 b	WASP-93	1	1	Transit	2.73253210	0.00000200	-0.00000200	0	17.901	0.863	-0.863	0	467.21010	92.17070	-92.17070	0	1942	38	-38	0	370.2840000	7.9380000	-7.6170000
WASP-94 A b	WASP-94 A	2	2	Transit	3.95019000	0.00000400	-0.00000400	0	17.710	1.457	-1.457	0	158.91500	41.31790	-41.31790	0	1604	25	-22	0	211.2110000	2.5130000	-2.4540000
WASP-94 B b	WASP-94 B	2	2	Radial Velocity	2.00839000	0.00024000	-0.00024000	0	14.100			0	196.41100	8.89900	-9.21700	0					208.6960000	2.0640000	-2.0240000
WASP-95 b	WASP-95	1	1	Transit	2.18467000	0.00000100	-0.00000100	0	13.787	1.009	-1.009	0	457.67520	88.99240	-88.99240	0	1570	50	-50	0	137.5440000	0.7950000	-0.7860000
WASP-96 b	WASP-96	1	1	Transit	3.42526020	0.00000270	-0.00000270	0	13.450	0.670	-0.670	0	152.55000	9.53000	-9.53000	0	1285	40	-40	0	352.4640000	4.7460000	-4.6230000
WASP-97 b	WASP-97	1	1	Transit	2.07276000	0.00000100	-0.00000100	0	12.778	0.673	-0.673	0	432.24880	60.38770	-60.38770	0	1555	40	-40	0	151.0680000	0.5110000	-0.5070000
WASP-98 b	WASP-98	2	1	Transit	2.96264036	0.00000043	-0.00000043	0	12.823	0.381	-0.381	0	293.03926	25.42640	-25.42640	0	1171	26	-26	0	281.7420000	1.6310000	-1.6120000
WASP-99 b	WASP-99	1	1	Transit	5.75251000	0.00004000	-0.00004000	0	11.433	0.673	-0.673	0	772.32690	117.59710	-117.59710	0	1480	40	-40	0	158.6600000	0.8090000	-0.8000000
WD 0806-661 b	WD 0806-661	1	1	Imaging					12.600			0	2542.62726	635.65681	-635.65681	0	340	10	-10	0	19.2444000	0.0073000	-0.0073000
