# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  5 16:40:09 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
# CONSTRAINT:  order by pl_name asc
#
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_trandur:     Transit Duration [hours]
#
pl_name,pl_orbper,pl_rade,pl_trandur
TOI-5398 c,4.77271000,3.520,3.1270000
TOI-540 b,1.23914910,0.903,
TOI-544 b,1.54835200,2.018,1.2100000
TOI-5542 b,75.12375000,11.310,
TOI-558 b,14.57407100,12.173,2.7050000
TOI-559 b,6.98390950,12.229,5.1502000
TOI-561 b,0.44656880,1.425,1.3100000
TOI-561 c,10.77883100,2.910,3.7500000
TOI-561 d,25.71240000,2.820,4.5400000
TOI-561 e,77.03000000,2.550,6.9800000
TOI-5616 b,2.00284900,10.780,1.6600000
TOI-5634 A b,2.20353730,10.420,1.6700000
TOI-564 b,1.65114400,11.433,1.0272000
TOI-5678 b,47.73022000,4.910,6.9600000
TOI-5704 b,3.77111600,3.227,
TOI-5720 b,1.43445550,1.090,1.0200000
TOI-5799 b,4.16475300,1.625,1.4200000
TOI-5803 b,5.38305000,3.273,
TOI-6008 b,0.85743470,1.030,0.6500000
TOI-6029 b,5.79870000,14.392,
TOI-6034 b,2.57618400,11.920,1.5600000
TOI-6086 b,1.38887250,1.180,0.7000000
TOI-615 b,4.66159830,18.977,4.2410000
TOI-620 b,5.09881790,3.760,1.3600000
TOI-622 b,6.40251300,9.236,3.9070000
TOI-6255 b,0.23818244,1.079,
TOI-628 b,3.40956750,11.882,3.7824000
TOI-640 b,5.00377750,19.851,3.6048000
TOI-654.01,1.52756570,2.371,1.1200000
TOI-663 b,2.59890200,2.270,
TOI-663 c,4.69555070,2.260,
TOI-663 d,7.10272680,1.920,
TOI-669 b,3.94515200,2.586,2.8712193
TOI-672 b,3.63357500,5.260,
TOI-674 b,1.97714300,5.250,
TOI-677 b,11.23660000,13.115,2.5776000
TOI-700 b,9.97721900,0.914,2.1700000
TOI-700 c,16.05113700,2.600,1.4200000
TOI-700 d,37.42396000,1.073,3.3140000
TOI-700 e,27.80978000,0.953,2.7770000
TOI-712 b,9.53136100,2.049,1.7350000
TOI-712 c,51.69906000,2.701,4.8430000
TOI-712 d,84.83960000,2.474,5.7020000
TOI-715 b,19.28800400,1.550,1.9800000
TOI-733 b,4.88476500,1.992,2.6100000
TOI-757 b,17.46819000,2.500,3.7200000
TOI-762 A b,3.47168260,8.339,1.3890000
TOI-763 b,5.60570000,2.280,
TOI-763 c,12.27370000,2.630,
TOI-771 b,2.32602100,1.422,1.0100000
TOI-776 b,8.24662000,1.798,2.3820000
TOI-776 c,15.66532300,2.047,2.9320000
TOI-778 b,4.63361100,15.400,3.7600000
TOI-782 b,8.02400150,2.734,
TOI-784 b,2.79703650,1.930,
TOI-813 b,83.89110000,6.710,
TOI-815 b,11.19725900,2.940,3.3790000
TOI-815 c,34.97614500,2.620,2.9700000
TOI-824 b,1.39297800,2.926,1.1534400
TOI-833 b,1.04187770,1.270,
TOI-836 b,3.81673000,1.704,1.8050000
TOI-836 c,8.59545000,2.587,2.4860000
TOI-837 b,8.32491130,9.169,1.9830000
TOI-849 b,0.76554800,3.640,
TOI-858 B b,3.27971780,14.067,3.6024000
TOI-871 b,14.36256500,1.664,4.0320000
TOI-880.02,2.57359430,2.778,2.4810064
TOI-892 b,10.62656000,11.994,
TOI-904 b,10.87720000,2.426,3.6500000
TOI-904 c,83.99970000,2.167,5.0400000
TOI-905 b,3.73949400,13.126,2.0280000
TOI-907.01,4.58491290,9.616,5.2493974
TOI-908 b,3.18379200,3.186,2.4570000
TOI-913 b,11.09864400,2.453,
TOI-942 b,4.32421000,3.890,
TOI-942 c,10.15627200,4.670,
TOI-954 b,3.68497290,9.550,5.0900000
TOI-969 b,1.82373050,2.765,1.5190000
TRAPPIST-1 b,1.51082600,1.116,0.6010000
TRAPPIST-1 c,2.42193700,1.097,0.7005000
TRAPPIST-1 d,4.04921900,0.788,0.8145000
TRAPPIST-1 e,6.10101300,0.920,0.9293000
TRAPPIST-1 f,9.20754000,1.045,1.0480000
TRAPPIST-1 g,12.35244600,1.129,1.1370000
TRAPPIST-1 h,18.77286600,0.755,1.2690000
TrES-1 b,3.03007000,12.666,
TrES-2 b,2.47063000,15.244,
TrES-3 b,1.30618581,14.975,
TrES-4 b,3.55395000,18.046,
TrES-5 b,1.48224686,13.384,
V1298 Tau b,24.13960000,10.270,6.4200000
V1298 Tau c,8.24958000,5.590,4.6600000
V1298 Tau d,12.40320000,6.410,5.5900000
V1298 Tau e,53.50000000,9.976,
WASP-1 b,2.51994540,16.623,
WASP-10 b,3.09276160,12.106,2.2271000
WASP-100 b,2.84938000,14.908,
WASP-101 b,3.58572000,16.029,
WASP-103 b,0.92554200,17.127,2.5930000
WASP-104 b,1.75541370,12.745,1.7620800
WASP-105 b,7.87288000,10.761,3.7200000
WASP-106 b,9.28971000,11.433,
WASP-107 b,5.72147420,,
WASP-11 b,3.72247000,12.442,
WASP-110 b,3.77840121,13.877,
WASP-113 b,4.54216875,15.793,4.2984000
WASP-114 b,1.54877430,15.009,2.7820800
WASP-117 b,10.02165000,11.882,
WASP-118 b,4.04604350,16.141,4.8048000
WASP-119 b,2.49979000,15.693,3.0240000
WASP-12 b,1.09142000,21.712,3.0408000
WASP-120 b,3.61127060,16.511,3.5592000
WASP-121 b,1.27492504,19.649,2.9053000
WASP-123 b,2.97764120,14.773,3.0936000
WASP-124 b,3.37265000,13.899,2.5704000
WASP-126 b,3.28883000,,
WASP-127 b,4.17806203,14.695,4.3528800
WASP-129 b,5.74814500,10.424,2.6856000
WASP-13 b,4.35301000,13.675,
WASP-130 b,11.55098000,9.976,3.7200000
WASP-131 b,5.32202300,13.675,3.8304000
WASP-132 b,7.13351400,10.050,3.1800000
WASP-132 c,1.01153400,1.850,1.4700000
WASP-133 b,2.17642300,13.563,3.4392000
WASP-135 b,1.40137940,14.572,1.6560000
WASP-136 b,5.21535700,15.468,5.4528000
WASP-138 b,3.63443300,12.218,3.7728000
WASP-139 b,5.92426200,8.967,2.8320000
WASP-14 b,2.24375000,15.468,
WASP-140 b,2.23598350,16.141,1.5144000
WASP-141 b,3.31065100,13.563,3.6000000
WASP-142 b,2.05286800,17.150,2.6808000
WASP-144 b,2.27831520,9.528,1.9536000
WASP-145 A b,1.76903810,10.088,0.9768000
WASP-147 b,4.60273000,12.498,4.3944000
WASP-148 b,8.80380900,8.474,
WASP-15 b,3.75210000,15.805,
WASP-150 b,5.64420700,11.994,3.1176000
WASP-151 b,4.53347750,13.305,3.6643000
WASP-153 b,3.33260900,17.374,3.8400000
WASP-156 b,3.83616230,6.028,2.4044766
WASP-157 b,3.95162300,11.190,
WASP-158 b,3.65633300,11.994,3.5760000
WASP-159 b,3.84040100,15.468,5.5872000
WASP-16 b,3.11860000,13.675,
WASP-160 B b,3.76849520,12.218,2.8442400
WASP-161 b,5.40604250,12.812,5.1288000
WASP-162 b,9.62468000,11.209,4.2576000
WASP-163 b,1.60968840,13.473,2.2320000
WASP-164 b,1.77712550,12.644,1.6036800
WASP-165 b,3.46550900,14.123,4.1760000
WASP-166 b,5.44354000,7.062,3.6000000
WASP-167 b,2.02195960,17.710,2.7240000
WASP-168 b,4.15365800,16.814,1.9128000
WASP-169 b,5.61141180,14.617,6.0528000
WASP-17 b,3.73543000,20.961,
WASP-170 b,2.34478022,12.285,2.0400000
WASP-171 b,3.81862440,10.985,4.5792000
WASP-172 b,5.47743300,17.598,5.2944000
WASP-173 A b,1.38665318,13.451,2.2968000
WASP-174 b,4.23370050,16.107,2.0940000
WASP-175 b,3.06529070,13.540,2.6760000
WASP-176 b,3.89905200,16.870,5.1528000
WASP-177 b,3.07172200,17.710,1.6128000
WASP-178 b,3.34482850,20.288,3.4704000
WASP-18 b,0.94145223,13.899,2.2100000
WASP-180 A b,3.40926400,13.899,3.1176000
WASP-181 b,4.51950640,13.271,3.0648000
WASP-182 b,3.37698480,9.528,2.5968000
WASP-183 b,4.11177710,16.477,2.0160000
WASP-184 b,5.18170000,14.908,4.7760000
WASP-185 b,9.38755000,14.011,4.6080000
WASP-186 b,5.02679900,12.442,2.7040000
WASP-187 b,5.14787800,18.383,5.8200000
WASP-189 b,2.72403300,18.147,4.3336000
WASP-19 b,0.78883852,15.861,1.6070000
WASP-190 b,5.36775300,12.890,4.4640000
WASP-192 b,2.87867650,13.787,2.3136000
WASP-193 b,6.24633450,16.410,4.3490000
WASP-2 b,2.15217500,12.117,1.7882400
WASP-20 b,4.89962840,16.388,3.4032000
WASP-21 b,4.32248200,11.990,3.3552000
WASP-22 b,3.53269000,13.787,
WASP-23 b,2.94442560,10.783,2.3942400
WASP-24 b,2.34121000,15.468,
WASP-25 b,3.76483000,11.994,
WASP-26 b,2.75660000,13.563,
WASP-28 b,3.40883495,13.664,3.2388000
WASP-29 b,3.92273000,8.631,
WASP-3 b,1.84683000,15.917,
WASP-31 b,3.40590960,17.363,2.6472000
WASP-32 b,2.71866000,10.761,
WASP-33 b,1.21987000,17.856,2.8536000
WASP-34 b,4.31768000,11.209,
WASP-35 b,3.16158000,14.572,
WASP-36 b,1.53736596,14.874,
WASP-37 b,3.57746900,13.002,3.1296000
WASP-38 b,6.87188000,13.787,
WASP-39 b,4.05528420,,
WASP-4 b,1.33823147,14.807,
WASP-41 b,3.05240000,12.330,
WASP-42 b,4.98168190,12.576,
WASP-43 b,0.81347500,10.424,1.1592000
WASP-44 b,2.42380400,12.330,2.2368000
WASP-45 b,3.12608900,10.604,1.6824000
WASP-46 b,1.43036763,13.159,
WASP-47 b,4.15915100,12.860,
WASP-47 d,9.03050100,3.650,
WASP-47 e,0.78961000,1.830,
WASP-48 b,2.14363000,16.814,
WASP-49 b,2.78174000,12.442,
WASP-5 b,1.62842790,12.184,2.3688000
WASP-50 b,1.95510000,13.070,1.8336000
WASP-52 b,1.74977980,14.240,1.8096000
WASP-53 b,3.30984430,12.038,
WASP-54 b,3.69364000,17.710,
WASP-55 b,4.46563000,14.908,
WASP-56 b,4.61710000,10.536,
WASP-57 b,2.83891856,11.769,
WASP-58 b,5.01718000,16.029,
WASP-59 b,7.91958500,8.687,2.4480000
WASP-6 b,3.36101000,11.545,
WASP-60 b,4.30500000,9.864,
WASP-61 b,3.85590000,15.805,
WASP-62 b,4.41195000,14.796,
WASP-63 b,4.37808000,15.805,
WASP-64 b,1.57329180,14.247,2.3997600
WASP-65 b,2.31142430,12.464,2.7350400
WASP-66 b,4.08605000,15.693,
WASP-67 b,4.61442000,12.890,
WASP-68 b,5.08430000,14.796,
WASP-69 b,3.86814000,12.442,
WASP-7 b,4.95464160,14.908,
WASP-70 A b,3.71302030,13.047,3.3336000
WASP-71 b,2.90367000,13.227,
WASP-72 b,2.21673000,14.460,
WASP-73 b,4.08722000,15.917,
WASP-74 b,2.13775000,15.244,
WASP-75 b,2.48419300,14.235,1.9728000
WASP-76 b,1.80988198,20.781,3.8000000
WASP-77 A b,1.36002854,13.787,2.1480000
WASP-78 b,2.17518000,21.633,
WASP-79 b,3.66239200,17.150,
WASP-8 b,8.15872000,12.666,
WASP-80 b,3.06785234,11.198,2.1310000
WASP-81 b,2.71647620,16.018,
WASP-82 b,2.70579000,18.159,
WASP-83 b,4.97125200,11.657,3.3648000
WASP-84 b,8.52349648,10.720,2.7600000
WASP-84 c,1.44688490,1.950,1.1110000
WASP-85 A b,2.65567770,13.899,2.5958400
WASP-87 b,1.68279500,15.524,
WASP-88 b,4.95400000,16.365,
WASP-89 b,3.35642270,11.657,2.4600000
WASP-90 b,3.91624300,18.271,3.3552000
WASP-91 b,2.79858100,11.545,2.3424000
WASP-92 b,2.17467420,16.376,2.7672000
WASP-93 b,2.73253210,17.901,2.2344000
WASP-94 A b,3.95019000,17.710,
WASP-95 b,2.18467000,13.787,
WASP-96 b,3.42526020,13.450,2.4264000
WASP-97 b,2.07276000,12.778,
WASP-98 b,2.96264036,12.823,
WASP-99 b,5.75251000,11.433,
WD 1856+534 b,1.40794050,10.400,0.1333000
WTS-1 b,3.35205700,16.700,
WTS-2 b,1.01870680,15.278,
Wendelstein-1 b,2.66341600,11.561,
Wendelstein-2 b,1.75222390,12.993,
Wolf 327 b,0.57347450,1.240,
Wolf 503 b,6.00127000,2.043,
XO-1 b,3.94153000,12.778,
XO-2 N b,2.61586178,11.131,2.6839000
XO-3 b,3.19154000,15.805,
XO-4 b,4.12508000,14.011,
XO-5 b,4.18775580,12.780,3.1176000
XO-6 b,3.76500070,23.203,2.9000000
XO-7 b,2.86414240,15.390,2.7720000
pi Men c,6.26791000,,
