# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  5 09:27:22 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurerr2: Transit Duration Lower Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
#
pl_name	pl_orbper	pl_orbpererr1	pl_orbpererr2	pl_orbperlim	pl_rade	pl_radeerr1	pl_radeerr2	pl_radelim	pl_trandur	pl_trandurerr1	pl_trandurerr2	pl_trandurlim
Kepler-961 b	16.87727414	0.00002872	-0.00002872	0	2.550	0.110	-0.080	0	3.7835000	0.0424000	-0.0424000	0
Kepler-961 b	16.87727414	0.00002872	-0.00002872	0	3.190	1.190	-0.500	0	3.7835000	0.0424000	-0.0424000	0
Kepler-961 b	16.87725775	0.00004134	-0.00004134	0	2.540	0.290	-0.150	0	3.7917000	0.0667000	-0.0667000	0
Kepler-961 b	16.87727414	0.00002872	-0.00002872	0	3.190	1.190	-0.500	0	3.7835000	0.0424000	-0.0424000	0
Kepler-961 b	16.87725775	0.00004134	-0.00004134	0				0				0
Kepler-962 b	12.05707387	0.00000155	-0.00000155	0					2.5571000			0
Kepler-962 b	12.05706738	0.00001324	-0.00001324	0								
Kepler-962 b	12.05705659	0.00004719	-0.00004719	0				0				0
Kepler-962 b	12.05707239	0.00001586	-0.00001586	0	1.590	0.290	-0.110	0	2.2598000	0.0475000	-0.0475000	0
Kepler-962 b	12.05705659	0.00004719	-0.00004719	0	1.960	0.190	-0.110	0	2.3462000	0.0989000	-0.0989000	0
Kepler-962 b	12.05707239	0.00001586	-0.00001586	0	1.590	0.290	-0.110	0	2.2598000	0.0475000	-0.0475000	0
Kepler-962 b					1.903	0.082	-0.153	0				
Kepler-962 b	12.05707239	0.00001586	-0.00001586	0	1.970	0.080	-0.080	0	2.2598000	0.0475000	-0.0475000	0
Kepler-962 b	12.05707239	0.00001586	-0.00001586	0	1.590	0.290	-0.110	0	2.2598000	0.0475000	-0.0475000	0
Kepler-962 b	12.05708600	0.00005000	-0.00005000	0	1.980	0.790	-0.790	0	2.3093000			0
Kepler-963 b	9.97683400	0.00005400	-0.00005400	0	3.500	2.300	-2.300	0	3.8004000			0
Kepler-963 b	9.97683705	0.00001568	-0.00001568	0	2.660	0.300	-0.190	0	3.4190000	0.0406000	-0.0406000	0
Kepler-963 b	9.97682072	0.00003432	-0.00003432	0	2.850	0.730	-0.460	0	3.4873000	0.0931000	-0.0931000	0
Kepler-963 b					2.625	0.228	-0.191	0				
Kepler-963 b	9.97683018	0.00000166	-0.00000166	0					3.5713000			0
Kepler-963 b	9.97683705	0.00001568	-0.00001568	0	2.890	1.210	-0.390	0	3.4190000	0.0406000	-0.0406000	0
Kepler-963 b	9.97685552	0.00001199	-0.00001199	0								
Kepler-963 b	9.97683705	0.00001568	-0.00001568	0	2.890	1.210	-0.390	0	3.4190000	0.0406000	-0.0406000	0
Kepler-963 b	9.97683705	0.00001568	-0.00001568	0	2.890	1.210	-0.390	0	3.4190000	0.0406000	-0.0406000	0
Kepler-963 b	9.97682072	0.00003432	-0.00003432	0				0				0
Kepler-964 b	13.52251625	0.00000147	-0.00000147	0					4.1988000			0
Kepler-964 b	13.52251060	0.00002258	-0.00002258	0	2.120	0.090	-0.070	0	3.8931000	0.0565000	-0.0565000	0
Kepler-964 b	13.52260400	0.00007300	-0.00007300	0	4.200	1.100	-1.100	0	3.9623000			0
Kepler-964 b	13.52251060	0.00002258	-0.00002258	0	4.150	1.690	-1.390	0	3.8931000	0.0565000	-0.0565000	0
Kepler-964 b	13.52251060	0.00002258	-0.00002258	0	4.150	1.690	-1.390	0	3.8931000	0.0565000	-0.0565000	0
Kepler-964 b	13.52251060	0.00002258	-0.00002258	0	4.150	1.690	-1.390	0	3.8931000	0.0565000	-0.0565000	0
Kepler-964 b	13.52252066	0.00001676	-0.00001676	0								
Kepler-964 b	13.52252364	0.00007447	-0.00007447	0				0				0
Kepler-964 b	13.52252364	0.00007447	-0.00007447	0	2.110	0.200	-0.100	0	3.9870000	0.1410000	-0.1410000	0
Kepler-964 b					2.092	0.127	-0.117	0				
Kepler-965 b	134.25190000	0.00330000	-0.00330000	0	2.590	0.910	-0.910	0	9.1677000			0
Kepler-965 b	134.25272980	0.00056610	-0.00056610	0	2.420	0.950	-0.180	0	9.1050000	0.0909000	-0.0909000	0
Kepler-965 b					3.154	0.158	-0.133	0				
Kepler-965 b	134.25221540	0.00000275	-0.00000275	0					9.1897000			0
Kepler-965 b	134.25204740	0.00054670	-0.00054670	0	3.430	0.540	-0.530	0	9.0636000	0.0904000	-0.0904000	0
Kepler-965 b	134.25272980	0.00056610	-0.00056610	0	2.420	0.950	-0.180	0	9.1050000	0.0909000	-0.0909000	0
Kepler-965 b	134.25105397	0.00023841	-0.00023841	0								
Kepler-965 b	134.25272980	0.00056610	-0.00056610	0	3.380	0.550	-0.390	0	9.1050000	0.0909000	-0.0909000	0
Kepler-965 b	134.25204740	0.00054670	-0.00054670	0				0				0
Kepler-965 b	134.25272980	0.00056610	-0.00056610	0	2.420	0.950	-0.180	0	9.1050000	0.0909000	-0.0909000	0
Kepler-966 b	99.74762200	0.00045230	-0.00045230	0	3.930	2.070	-0.700	0	6.7440000	0.1480000	-0.1480000	0
Kepler-966 b	99.74690000	0.00130000	-0.00130000	0	4.700	1.600	-1.600	0	6.6888000			0
Kepler-966 b	99.74688040	0.00039380	-0.00039380	0				0				0
Kepler-966 b	99.74707382	0.00000472	-0.00000472	0					6.5075000			0
Kepler-966 b	99.74688040	0.00039380	-0.00039380	0	3.940	1.400	-0.750	0	6.8040000	0.1600000	-0.1600000	0
Kepler-966 b					5.558	0.437	-0.724	0				
Kepler-966 b	99.74687668	0.00037200	-0.00037200	0								
Kepler-966 b	99.74762200	0.00045230	-0.00045230	0	3.930	2.070	-0.700	0	6.7440000	0.1480000	-0.1480000	0
Kepler-966 b	99.74762200	0.00045230	-0.00045230	0	3.930	2.070	-0.700	0	6.7440000	0.1480000	-0.1480000	0
Kepler-966 b	99.74762200	0.00045230	-0.00045230	0	4.130	1.170	-0.580	0	6.7440000	0.1480000	-0.1480000	0
Kepler-967 b	13.22713379	0.00002209	-0.00002209	0	1.860	0.210	-0.150	0	3.2928000	0.0464000	-0.0464000	0
Kepler-967 b	13.22713379	0.00002209	-0.00002209	0	2.350	0.080	-0.100	0	3.2928000	0.0464000	-0.0464000	0
Kepler-967 b	13.22713379	0.00002209	-0.00002209	0	1.860	0.210	-0.150	0	3.2928000	0.0464000	-0.0464000	0
Kepler-967 b	13.22714056	0.00002728	-0.00002728	0	2.220	0.150	-0.120	0	3.2861000	0.0510000	-0.0510000	0
Kepler-967 b	13.22713379	0.00002209	-0.00002209	0	1.860	0.210	-0.150	0	3.2928000	0.0464000	-0.0464000	0
Kepler-967 b	13.22714056	0.00002728	-0.00002728	0				0				0
Kepler-967 b	13.22713208	0.00001890	-0.00001890	0								
Kepler-967 b	13.22712300	0.00003100	-0.00003100	0	2.420	0.790	-0.790	0	3.3218000			0
Kepler-967 b	13.22711406	0.00000209	-0.00000209	0					3.4525000			0
Kepler-967 c	198.71125020	0.00065580	-0.00065580	0	3.650	0.150	-0.130	0	8.5374000	0.0952000	-0.0952000	0
Kepler-967 c	198.71125020	0.00065580	-0.00065580	0	2.860	0.330	-0.220	0	8.5374000	0.0952000	-0.0952000	0
Kepler-967 c	198.71062510	0.00071170	-0.00071170	0	3.560	0.240	-0.190	0	8.6380000	0.1150000	-0.1150000	0
Kepler-967 c	198.71038606	0.00000513	-0.00000513	0					8.4473000			0
Kepler-967 c	198.71125020	0.00065580	-0.00065580	0	2.860	0.330	-0.220	0	8.5374000	0.0952000	-0.0952000	0
Kepler-967 c	198.71076749	0.00046314	-0.00046314	0								
Kepler-967 c	198.71062510	0.00071170	-0.00071170	0				0				0
Kepler-967 c	198.71125020	0.00065580	-0.00065580	0	2.860	0.330	-0.220	0	8.5374000	0.0952000	-0.0952000	0
Kepler-968 b	3.69298042	0.00000119	-0.00000119	0					2.0047000			0
Kepler-968 b	3.69298373	0.00000361	-0.00000361	0	2.000	0.080	-0.080	0	1.7291000	0.0297000	-0.0297000	0
Kepler-968 b	3.69298373	0.00000361	-0.00000361	0	1.610	0.140	-0.150	0	1.7291000	0.0297000	-0.0297000	0
Kepler-968 b	3.69298623	0.00000732	-0.00000732	0	1.740	0.150	-0.150	0	1.7744000	0.0543000	-0.0543000	0
Kepler-968 b	3.69298800	0.00001400	-0.00001400	0	1.620	0.230	-0.230	0	1.7482000			0
Kepler-968 b	3.69298236	0.00000297	-0.00000297	0								
Kepler-968 b	3.69298373	0.00000361	-0.00000361	0	1.610	0.140	-0.150	0	1.7291000	0.0297000	-0.0297000	0
Kepler-968 b	3.69298623	0.00000732	-0.00000732	0				0				0
Kepler-968 b	3.69298373	0.00000361	-0.00000361	0	1.610	0.140	-0.150	0	1.7291000	0.0297000	-0.0297000	0
Kepler-968 b					2.081	0.374	-0.251	0				
Kepler-968 c	5.70940795	0.00001832	-0.00001832	0	1.510	0.130	-0.130	0	1.6220000	0.0844000	-0.0844000	0
Kepler-968 c	5.70940397	0.00000237	-0.00000237	0					1.8639000			0
Kepler-968 c	5.70940744	0.00000803	-0.00000803	0								
Kepler-968 c	5.70940492	0.00000954	-0.00000954	0	1.690	0.080	-0.070	0	1.5769000	0.0476000	-0.0476000	0
Kepler-968 c					1.805	0.446	-0.208	0				
Kepler-968 c	5.70940492	0.00000954	-0.00000954	0	1.420	0.120	-0.130	0	1.5769000	0.0476000	-0.0476000	0
Kepler-968 c	5.70940795	0.00001832	-0.00001832	0				0				0
Kepler-968 c	5.70940492	0.00000954	-0.00000954	0	1.420	0.120	-0.130	0	1.5769000	0.0476000	-0.0476000	0
Kepler-968 c	5.70940492	0.00000954	-0.00000954	0	1.420	0.120	-0.130	0	1.5769000	0.0476000	-0.0476000	0
Kepler-969 b	34.17317140	0.00007358	-0.00007358	0	2.070	0.050	-0.050	0	4.4751000	0.0567000	-0.0567000	0
Kepler-969 b					2.231	0.197	-0.287	0				
Kepler-969 b	34.17317140	0.00007358	-0.00007358	0	2.350	1.040	-0.320	0	4.4751000	0.0567000	-0.0567000	0
Kepler-969 b	34.17319689	0.00006425	-0.00006425	0								
Kepler-969 b	34.17321560	0.00012030	-0.00012030	0	2.370	0.220	-0.070	0	4.7679000	0.0814000	-0.0814000	0
Kepler-969 b	34.17314028	0.00000201	-0.00000201	0					4.6531000			0
Kepler-969 b	34.17317140	0.00007358	-0.00007358	0	2.350	1.040	-0.320	0	4.4751000	0.0567000	-0.0567000	0
Kepler-969 b	34.17317140	0.00007358	-0.00007358	0	2.350	1.040	-0.320	0	4.4751000	0.0567000	-0.0567000	0
Kepler-969 b	34.17325000	0.00021000	-0.00021000	0	2.300	1.500	-1.500	0	4.6538000			0
Kepler-969 b	34.17321560	0.00012030	-0.00012030	0				0				0
Kepler-969 c	1.68293460	0.00000293	-0.00000293	0	1.160	0.520	-0.160	0	1.8737000	0.0443000	-0.0443000	0
Kepler-969 c	1.68293460	0.00000293	-0.00000293	0	0.990	0.020	-0.050	0	1.8737000	0.0443000	-0.0443000	0
Kepler-969 c					0.994	0.250	-0.088	0				
Kepler-969 c	1.68293460	0.00000293	-0.00000293	0	1.160	0.520	-0.160	0	1.8737000	0.0443000	-0.0443000	0
Kepler-969 c	1.68293461	0.00000491	-0.00000491	0				0				0
Kepler-969 c	1.68293460	0.00000293	-0.00000293	0	1.160	0.520	-0.160	0	1.8737000	0.0443000	-0.0443000	0
Kepler-969 c	1.68293461	0.00000491	-0.00000491	0	1.060	0.090	-0.040	0	1.8846000	0.0783000	-0.0783000	0
Kepler-969 c	1.68293776	0.00000378	-0.00000378	0								
Kepler-97 b	2.58663808	0.00000252	-0.00000252	0	1.600	0.310	-0.140	0	2.3035000	0.0272000	-0.0272000	0
Kepler-97 b	2.58662720	0.00000940	-0.00000940	0	1.640	0.160	-0.160	0	2.3653000			0
Kepler-97 b	2.58663808			0	1.623	0.087	-0.087	0				
Kepler-97 b	2.58663952	0.00000271	-0.00000271	0				0				0
Kepler-97 b	2.58664125	0.00000252	-0.00000252	0								
Kepler-97 b	2.58664041	0.00000116	-0.00000116	0					2.5662000			0
Kepler-97 b					1.468	0.066	-0.070	0				
Kepler-97 b	2.58663952	0.00000271	-0.00000271	0	1.440	0.190	-0.160	0	2.2530000	0.0265000	-0.0265000	0
Kepler-97 b	2.58664000			0	1.480	0.130	-0.130	0				
Kepler-97 b	2.58663808	0.00000252	-0.00000252	0	1.570	0.130	-0.180	0	2.3035000	0.0272000	-0.0272000	0
Kepler-97 b	2.58663808	0.00000252	-0.00000252	0	1.600	0.310	-0.140	0	2.3035000	0.0272000	-0.0272000	0
Kepler-97 b	2.58663808	0.00000252	-0.00000252	0	1.600	0.310	-0.140	0	2.3035000	0.0272000	-0.0272000	0
Kepler-970 b	16.73652231	0.00002699	-0.00002699	0	2.940	0.270	-0.250	0	1.9947000	0.0588000	-0.0588000	0
Kepler-970 b	16.73652231	0.00002699	-0.00002699	0	2.940	0.270	-0.250	0	1.9947000	0.0588000	-0.0588000	0
Kepler-970 b	16.73647550	0.00013960	-0.00013960	0	2.730	0.090	-0.150	0	2.1510000	0.2120000	-0.2120000	0
Kepler-970 b	16.73652231	0.00002699	-0.00002699	0	2.940	0.270	-0.250	0	1.9947000	0.0588000	-0.0588000	0
Kepler-970 b	16.73647550	0.00013960	-0.00013960	0				0				0
Kepler-970 b	16.73652500	0.00002000	-0.00002000	0	2.609	0.265	-0.203	0	2.2000000	1.1000000	-0.6000000	0
Kepler-970 b	16.73695500	0.00008500	-0.00008500	0	2.400	1.100	-1.100	0	1.9734000			0
Kepler-970 b					2.737	0.764	-0.624	0				
Kepler-970 b	16.73650543	0.00000163	-0.00000163	0					2.2235000			0
Kepler-970 b	16.73652231	0.00002699	-0.00002699	0	2.770	0.130	-0.430	0	1.9947000	0.0588000	-0.0588000	0
Kepler-971 b	9.59063300	0.00006400	-0.00006400	0	4.770	0.970	-0.970	0	3.7106000			0
Kepler-971 b	9.59068637	0.00000185	-0.00000185	0					3.8947000			0
Kepler-971 b	9.59070716	0.00002320	-0.00002320	0	4.280	3.420	-2.260	0	3.4847000	0.0826000	-0.0826000	0
Kepler-971 b					1.937	0.096	-0.108	0				
Kepler-971 b	9.59068586	0.00002495	-0.00002495	0				0				0
Kepler-971 b	9.59070716	0.00002320	-0.00002320	0	4.280	3.420	-2.260	0	3.4847000	0.0826000	-0.0826000	0
Kepler-971 b	9.59075189	0.00000811	-0.00000811	0								
Kepler-971 b	9.59068586	0.00002495	-0.00002495	0	3.930	2.280	-2.280	0	3.4520000	0.0710000	-0.0710000	0
Kepler-971 b	9.59070716	0.00002320	-0.00002320	0	4.280	3.420	-2.260	0	3.4847000	0.0826000	-0.0826000	0
Kepler-971 b	9.59070716	0.00002320	-0.00002320	0	2.130	0.220	-0.240	0	3.4847000	0.0826000	-0.0826000	0
Kepler-972 b	7.03932913	0.00001747	-0.00001747	0	4.670	0.800	-0.730	0	3.5140000	0.2260000	-0.2260000	0
Kepler-972 b	7.03932553	0.00001608	-0.00001608	0	4.290	2.280	-0.550	0	3.4480000	0.2970000	-0.2970000	0
Kepler-972 b	7.03932553	0.00001608	-0.00001608	0	4.290	2.280	-0.550	0	3.4480000	0.2970000	-0.2970000	0
Kepler-972 b	7.03932553	0.00001608	-0.00001608	0	4.290	2.280	-0.550	0	3.4480000	0.2970000	-0.2970000	0
Kepler-972 b					4.405	0.271	-0.407	0				
Kepler-972 b	7.03932400	0.00005100	-0.00005100	0	4.100	2.100	-2.100	0	3.4539000			0
Kepler-972 b	7.03932553	0.00001608	-0.00001608	0	4.650	1.520	-1.100	0	3.4480000	0.2970000	-0.2970000	0
Kepler-972 b	7.03932913	0.00001747	-0.00001747	0				0				0
Kepler-972 b	7.03937093	0.00000291	-0.00000291	0					3.0019000			0
Kepler-973 b	49.60773310	0.00012080	-0.00012080	0	1.840	0.910	-0.180	0	2.8424000	0.0691000	-0.0691000	0
Kepler-973 b	49.60773310	0.00012080	-0.00012080	0	1.840	0.910	-0.180	0	2.8424000	0.0691000	-0.0691000	0
Kepler-973 b	49.60773310	0.00012080	-0.00012080	0	1.960	0.080	-0.070	0	2.8424000	0.0691000	-0.0691000	0
Kepler-973 b	49.60777992	0.00000245	-0.00000245	0					3.1482000			0
Kepler-973 b	49.60773310	0.00012080	-0.00012080	0	1.840	0.910	-0.180	0	2.8424000	0.0691000	-0.0691000	0
Kepler-973 b	49.60757710	0.00010000	-0.00010000	0	2.120	0.180	-0.090	0	2.9575000	0.0599000	-0.0599000	0
Kepler-973 b					2.403	0.111	-0.256	0				
Kepler-973 b	49.60757710	0.00010000	-0.00010000	0				0				0
Kepler-973 b	49.60805000	0.00030000	-0.00030000	0	2.400	1.500	-1.500	0	3.0556000			0
Kepler-974 b	4.19449651	0.00000503	-0.00000503	0	1.570	0.060	-0.290	0	1.8482000	0.0438000	-0.0438000	0
Kepler-974 b	4.19449687	0.00000559	-0.00000559	0	1.570	0.090	-0.120	0	1.7807000	0.0343000	-0.0343000	0
Kepler-974 b					1.635	0.057	-0.243	0				
Kepler-974 b	4.19450074	0.00000130	-0.00000130	0					1.9563000			0
Kepler-974 b	4.19450462	0.00000402	-0.00000402	0								
Kepler-974 b	4.19449651	0.00000503	-0.00000503	0	1.440	0.260	-0.160	0	1.8482000	0.0438000	-0.0438000	0
Kepler-974 b	4.19452500	0.00001600	-0.00001600	0	1.280	0.270	-0.270	0	1.7119000			0
Kepler-974 b	4.19449687	0.00000559	-0.00000559	0				0				0
Kepler-974 b	4.19449651	0.00000503	-0.00000503	0	1.440	0.260	-0.160	0	1.8482000	0.0438000	-0.0438000	0
Kepler-974 b	4.19449651	0.00000503	-0.00000503	0	1.440	0.260	-0.160	0	1.8482000	0.0438000	-0.0438000	0
Kepler-975 b	1.97034447	0.00000249	-0.00000249	0								
Kepler-975 b	1.97034246	0.00000236	-0.00000236	0	3.350	3.060	-1.760	0	1.7381000	0.0371000	-0.0371000	0
Kepler-975 b	1.97034055	0.00000151	-0.00000151	0					1.9458000			0
Kepler-975 b	1.97034020	0.00000228	-0.00000228	0	3.970	2.570	-2.340	0	1.7901000	0.0341000	-0.0341000	0
Kepler-975 b	1.97034246	0.00000236	-0.00000236	0	3.350	3.060	-1.760	0	1.7381000	0.0371000	-0.0371000	0
Kepler-975 b	1.97034020	0.00000228	-0.00000228	0				0				0
Kepler-975 b	1.97034246	0.00000236	-0.00000236	0	3.350	3.060	-1.760	0	1.7381000	0.0371000	-0.0371000	0
Kepler-975 b	1.97032130	0.00000890	-0.00000890	0	1.500	3.200	-3.200	0	1.8493000			0
Kepler-975 b	1.97034246	0.00000236	-0.00000236	0	1.480	0.060	-0.090	0	1.7381000	0.0371000	-0.0371000	0
Kepler-975 b					1.891	0.113	-0.304	0				
Kepler-975 c	5.05821320	0.00000496	-0.00000496	0	5.990	5.480	-3.150	0	1.0116000	0.0705000	-0.0705000	0
Kepler-975 c	5.05821338	0.00000474	-0.00000474	0				0				0
Kepler-975 c	5.05821503	0.00000104	-0.00000104	0					1.1999000			0
Kepler-975 c	5.05821338	0.00000474	-0.00000474	0	10.690	6.940	-6.300	0	1.1320000	0.1120000	-0.1120000	0
Kepler-975 c	5.05821991			0	5.644			0				
Kepler-975 c	5.05821320	0.00000496	-0.00000496	0	5.990	5.480	-3.150	0	1.0116000	0.0705000	-0.0705000	0
Kepler-975 c	5.05821320	0.00000496	-0.00000496	0	5.990	5.480	-3.150	0	1.0116000	0.0705000	-0.0705000	0
Kepler-975 c	5.05822800	0.00001800	-0.00001800	0	21.000	45.000	-45.000	0	1.1758000			0
Kepler-976 b	105.95770000	0.00160000	-0.00160000	0	3.740	0.890	-0.890	0	7.1837000			0
Kepler-976 b	105.95673310	0.00000108	-0.00000108	0					7.1110000			0
Kepler-976 b					3.844	0.337	-0.316	0				
Kepler-976 b	105.95661992	0.00039638	-0.00039638	0								
Kepler-976 b	105.95641480	0.00046260	-0.00046260	0	3.810	0.920	-0.270	0	6.9860000	0.1170000	-0.1170000	0
Kepler-976 b	105.95668150	0.00039110	-0.00039110	0				0				0
Kepler-976 b	105.95668150	0.00039110	-0.00039110	0	3.790	0.580	-0.310	0	6.9988000	0.0990000	-0.0990000	0
Kepler-976 b	105.95641480	0.00046260	-0.00046260	0	3.810	0.920	-0.270	0	6.9860000	0.1170000	-0.1170000	0
Kepler-976 b	105.95641480	0.00046260	-0.00046260	0	3.810	0.920	-0.270	0	6.9860000	0.1170000	-0.1170000	0
Kepler-976 b	105.95641480	0.00046260	-0.00046260	0	3.960	0.290	-0.200	0	6.9860000	0.1170000	-0.1170000	0
Kepler-977 b	26.85328322	0.00006393	-0.00006393	0	2.760	1.400	-0.330	0	4.5063000	0.0568000	-0.0568000	0
Kepler-977 b	26.85328322	0.00006393	-0.00006393	0	2.620	0.170	-0.170	0	4.5063000	0.0568000	-0.0568000	0
Kepler-977 b	26.85330872	0.00000310	-0.00000310	0					4.6678000			0
Kepler-977 b	26.85323647	0.00006691	-0.00006691	0				0				0
Kepler-977 b	26.85323647	0.00006691	-0.00006691	0	2.650	0.470	-0.390	0	4.4557000	0.0624000	-0.0624000	0
Kepler-977 b	26.85328322	0.00006393	-0.00006393	0	2.760	1.400	-0.330	0	4.5063000	0.0568000	-0.0568000	0
Kepler-977 b	26.85338785	0.00005593	-0.00005593	0								
Kepler-977 b	26.85336000	0.00021000	-0.00021000	0	2.600	2.500	-2.500	0	4.4457000			0
Kepler-977 b					2.170	0.178	-0.151	0				
Kepler-977 b	26.85328322	0.00006393	-0.00006393	0	2.760	1.400	-0.330	0	4.5063000	0.0568000	-0.0568000	0
Kepler-978 b	49.62215090	0.00017100	-0.00017100	0	2.990	0.670	-0.570	0	7.0930000	0.2850000	-0.2850000	0
Kepler-978 b	49.62206690	0.00020490	-0.00020490	0				0				0
Kepler-978 b	49.62473000	0.00045000	-0.00045000	0	2.400	1.000	-1.000	0	6.4250000			0
Kepler-978 b	49.62206499	0.00000753	-0.00000753	0					6.6855000			0
Kepler-978 b	49.62215090	0.00017100	-0.00017100	0	2.750	1.270	-0.260	0	7.0930000	0.2850000	-0.2850000	0
Kepler-978 b	49.62206690	0.00020490	-0.00020490	0	3.330	0.550	-0.340	0	7.2220000	0.2640000	-0.2640000	0
Kepler-978 b	49.62215090	0.00017100	-0.00017100	0	2.750	1.270	-0.260	0	7.0930000	0.2850000	-0.2850000	0
Kepler-978 b	49.62215090	0.00017100	-0.00017100	0	2.750	1.270	-0.260	0	7.0930000	0.2850000	-0.2850000	0
Kepler-979 b	8.08801350	0.00001135	-0.00001135	0	2.510	0.490	-0.180	0	1.7768000	0.0372000	-0.0372000	0
Kepler-979 b	8.08801400	0.00000927	-0.00000927	0								
Kepler-979 b	8.08801350	0.00001135	-0.00001135	0	2.510	0.490	-0.180	0	1.7768000	0.0372000	-0.0372000	0
Kepler-979 b	8.08801350	0.00001135	-0.00001135	0	2.720	0.420	-0.230	0	1.7768000	0.0372000	-0.0372000	0
Kepler-979 b	8.08801663	0.00001128	-0.00001128	0	2.940	0.240	-0.200	0	1.8334000	0.0396000	-0.0396000	0
Kepler-979 b	8.08801663	0.00001128	-0.00001128	0				0				0
Kepler-979 b					2.681	0.261	-0.276	0				
Kepler-979 b	8.08803400	0.00003500	-0.00003500	0	2.400	1.800	-1.800	0	1.7812000			0
Kepler-979 b	8.08801350	0.00001135	-0.00001135	0	2.510	0.490	-0.180	0	1.7768000	0.0372000	-0.0372000	0
Kepler-979 b	8.08801581	0.00000157	-0.00000157	0					2.0327000			0
Kepler-98 b					1.581	0.069	-0.078	0				
Kepler-98 b	1.54167663	0.00000120	-0.00000120	0	2.110	0.320	-0.320	0	1.9874000	0.0149000	-0.0149000	0
Kepler-98 b	1.54168000			0	1.990	0.220	-0.220	0				
Kepler-98 b	1.54167663	0.00000120	-0.00000120	0	1.820	0.240	-0.070	0	1.9874000	0.0149000	-0.0149000	0
Kepler-98 b	1.54167655	0.00000114	-0.00000114	0	1.880	0.270	-0.280	0	1.9118000	0.0213000	-0.0213000	0
Kepler-98 b	1.54167663	0.00000120	-0.00000120	0	1.820	0.240	-0.070	0	1.9874000	0.0149000	-0.0149000	0
Kepler-98 b	1.54167663	0.00000120	-0.00000120	0	1.820	0.240	-0.070	0	1.9874000	0.0149000	-0.0149000	0
Kepler-98 b	1.54167663	0.00000086	-0.00000086	0								
Kepler-98 b	1.54167548	0.00000072	-0.00000072	0					2.2022000			0
Kepler-98 b	1.54167663			0	1.870	0.127	-0.127	0				
Kepler-98 b	1.54167655	0.00000114	-0.00000114	0				0				0
Kepler-98 b	1.54168290	0.00000310	-0.00000310	0	1.980	0.220	-0.220	0	1.9378000			0
Kepler-980 b	11.55128200	0.00008300	-0.00008300	0	2.150	0.610	-0.610	0	3.6880000			0
Kepler-980 b	11.55102504	0.00002754	-0.00002754	0	2.050	0.750	-0.150	0	3.7140000	0.1140000	-0.1140000	0
Kepler-980 b	11.55102504	0.00002754	-0.00002754	0	2.050	0.750	-0.150	0	3.7140000	0.1140000	-0.1140000	0
Kepler-980 b	11.55102554	0.00000282	-0.00000282	0					3.5270000			0
Kepler-980 b	11.55103848	0.00002567	-0.00002567	0	2.170	0.340	-0.200	0	3.3601000	0.0590000	-0.0590000	0
Kepler-980 b	11.55103848	0.00002567	-0.00002567	0				0				0
Kepler-980 b					2.641	0.509	-0.134	0				
Kepler-980 b	11.55099376	0.00002196	-0.00002196	0								
Kepler-980 b	11.55102504	0.00002754	-0.00002754	0	2.050	0.750	-0.150	0	3.7140000	0.1140000	-0.1140000	0
Kepler-980 b	11.55102504	0.00002754	-0.00002754	0	2.670	0.230	-0.450	0	3.7140000	0.1140000	-0.1140000	0
Kepler-981 b	4.46976519	0.00000157	-0.00000157	0					2.1050000			0
Kepler-981 b	4.46976300	0.00002100	-0.00002100	0	2.300	0.910	-0.910	0	1.7919000			0
Kepler-981 b	4.46975464	0.00000812	-0.00000812	0	2.260	0.670	-0.230	0	1.8130000	0.0503000	-0.0503000	0
Kepler-981 b	4.46975774	0.00000586	-0.00000586	0	2.310	0.300	-0.180	0	1.8062000	0.0393000	-0.0393000	0
Kepler-981 b	4.46975464	0.00000812	-0.00000812	0				0				0
Kepler-981 b	4.46975774	0.00000586	-0.00000586	0	2.270	0.860	-0.200	0	1.8062000	0.0393000	-0.0393000	0
Kepler-981 b	4.46975774	0.00000586	-0.00000586	0	2.270	0.860	-0.200	0	1.8062000	0.0393000	-0.0393000	0
Kepler-981 b	4.46975774	0.00000586	-0.00000586	0	2.270	0.860	-0.200	0	1.8062000	0.0393000	-0.0393000	0
Kepler-981 b					2.217	0.170	-0.178	0				
Kepler-981 b	4.46976719	0.00000507	-0.00000507	0								
Kepler-982 b	15.77382210	0.00004115	-0.00004115	0	2.250	0.470	-0.270	0	4.9443000	0.0619000	-0.0619000	0
Kepler-982 b					2.599	0.151	-0.128	0				
Kepler-982 b	15.77382794	0.00008038	-0.00008038	0				0				0
